Nothing	ID	Sentiment	Tweet	Time
NA	2359	positive	june is bustin' out all over - http://t.co/q8gJjTbN4P :)	Mon Jun 02 12:51:26 +0000 2014
NA	2360	positive	'beautiful things don't ask for attention.' ~james thurber	Mon Jun 02 01:54:34 +0000 2014
NA	2361	positive	@MichaelBoyle15 @JeremyDunsmore @QueenSquareFM haha...it's summer, hibernation over ;)	Mon Jun 02 00:06:44 +0000 2014
NA	2362	positive	@MichaelMickD you're wayyyy older than 14, darling.  THAT reminded you?	Sun Jun 01 23:58:53 +0000 2014
NA	2363	positive	having stopped by oromocto and westfield today, one really good thing about uptown SJ is NO mosquitoes and black flies! #livelifeuptown	Sun Jun 01 23:56:45 +0000 2014
NA	2364	positive	my super talented cuz @JeremyDunsmore performing @QueenSquareFM. #livelifeuptown http://t.co/2q5Wiboz08	Sun Jun 01 15:00:59 +0000 2014
NA	2365	positive	'Always remember that you are absolutely unique.  Just like everyone else.' ~margaret mead	Sat May 31 12:59:42 +0000 2014
NA	2366	neutral	if you've never held a firefly, make this the summer to do it.	Sat May 31 03:10:26 +0000 2014
NA	2367	positive	Great pic! MT @MLBarnes26 Had a perfect afternoon at Irving Nature Park w/ Zack. @jdirvinglimited wonderful place! http://t.co/z1VIVbN8L0	Fri May 30 17:52:59 +0000 2014
NA	2368	negative	RT @rolliwrites: "She is not always somber, my Mistress." http://t.co/Fc3KpDSVqf #flashfiction #shortstory	Fri May 30 14:57:50 +0000 2014
NA	2369	positive	gotta love the crazies! http://t.co/nDfEXF8slw #timetoletgo	Fri May 30 14:42:08 +0000 2014
NA	2370	positive	that girl's got gumption!	Fri May 30 14:37:59 +0000 2014
NA	2371	positive	thanks, lee :) RT@zim2918 @stackartist @AnnaVonCrayon @hihi0806 @beatrixten @nihiofkdi @jerryshawback @dianemagras @evewrites @MichaelLeek1	Fri May 30 10:36:12 +0000 2014
NA	2372	positive	my niece and her friend with one if our favs @JesseVergen delish dinner @SJAH_NB. Missing you, @chrisramsey ;) http://t.co/ZINVv31Hij	Thu May 29 22:04:09 +0000 2014
NA	2373	positive	@GmTourism welcome to twitter! i have plans to visit GM this summer for the first time! #excited	Thu May 29 16:27:34 +0000 2014
NA	2374	neutral	Elvis Presley - Trying To Get To You (Live): http://t.co/ZXvMnIeXNW summer country drive w my man @MichaelMickD	Wed May 28 23:02:14 +0000 2014
NA	2375	positive	excellent! :) RT @AttisCorpScott How introverts can succeed as leaders and entrepreneurs http://t.co/ohrJop1VkX …	Wed May 28 16:21:05 +0000 2014
NA	2376	positive	@Miranda_Price @sonician yup! ;)	Wed May 28 15:28:17 +0000 2014
NA	2377	positive	Same here! :)) RT @Miranda_Price I cannot WAIT for this movie! Thanks for sharing @sonician! http://t.co/HTmn2hgk8O …	Wed May 28 15:26:43 +0000 2014
NA	2378	negative	RT @QuiltingMuriel: "If you are always trying to be normal, you will never know how amazing you can be." - Maya Angelou. RIP.	Wed May 28 15:05:14 +0000 2014
NA	2379	positive	RT @Ruzica: "I think it's very healthy to spend time alone. You need to know how to be alone and not be defined by another person". - Oscar…	Tue May 27 16:39:28 +0000 2014
NA	2380	neutral	Lunch w my girl @morgankatemagee.. @BrittsPub http://t.co/iJMLsgDJdD	Tue May 27 15:48:24 +0000 2014
NA	2381	positive	I love your work! RT @zim2918 Through the heart. Pen and Ink http://t.co/NISl00qU88	Tue May 27 13:33:59 +0000 2014
NA	2382	neutral	'as tears go by' http://t.co/5vVI2Ieohf #mickjagger, #keithrichards #rollingstones	Tue May 27 12:40:22 +0000 2014
NA	2383	negative	dislike seeing not red lobster tails for sale. this = chopped alive = not a nice thought :(	Mon May 26 22:32:51 +0000 2014
NA	2384	negative	as long as there's been a sky, it's been falling to some	Mon May 26 22:31:00 +0000 2014
NA	2385	positive	RT @meaculpau27: "Smiling doesn't necessarily mean you're happy, sometimes it just means you're strong."---Nishan Panwar	Mon May 26 04:42:38 +0000 2014
NA	2386	neutral	..and be real. stand up for what you believe and own yourself and your actions.	Mon May 26 02:10:05 +0000 2014
NA	2387	negative	my life advice; don't count on any human ever, be independently fulfilled, rest in hope that this is just life.	Mon May 26 02:08:15 +0000 2014
NA	2388	neutral	RT @GreggMcLachlan: Resisting social media is the same as resisting using the telephone 100 yrs ago	Mon May 26 01:12:28 +0000 2014
NA	2389	positive	HBD, Gil! this neck o' the woods is much finer with you! MT @UncorkedNB Uncorked Tours, 1 year old today. Looking fwd to a great 2nd season!	Mon May 26 00:48:12 +0000 2014
NA	2390	neutral	@RichTAnderson there are almost always exceptions to almost everything	Sun May 25 23:50:15 +0000 2014
NA	2391	neutral	"There are two ways of spreading light: to be the candle or the mirror that reflects it." ~ew	Sun May 25 21:41:03 +0000 2014
NA	2392	positive	RT @tomatotomato_sj: @JeremyDunsmore at the first @QueenSquareFM of the season! Yay!!  :-) http://t.co/mxKx54sBkO	Sun May 25 16:04:03 +0000 2014
NA	2393	neutral	I just used Shazam to discover Ol' '55 by Tom Waits. http://t.co/boex6c3V4O	Sat May 24 18:34:47 +0000 2014
NA	2394	negative	sometimes the obvious is glassy, glossy, stupidly obvious	Sat May 24 00:08:44 +0000 2014
NA	2395	negative	@TheNewArtisan we missed you tonight..	Fri May 23 23:40:42 +0000 2014
NA	2396	positive	@joannabelyea haha...enjoy that sweetness! my little hurricane is about 20 yrs older and gallery hopping w me tonight ;).	Fri May 23 21:21:05 +0000 2014
NA	2397	positive	beautiful evening uptown for the first Gallery Hop of the year. #livelifeuptown http://t.co/urBe5ubcH3	Fri May 23 20:23:58 +0000 2014
NA	2398	positive	Outstanding duo here. LOVE this! http://t.co/086NeHrvEb "Give Me Water" @john_forte @TheValerieJune	Fri May 23 17:49:06 +0000 2014
NA	2399	positive	RT @HistoricalPics: The only two people to be inducted in both the Rock and Roll Hall of Fame and the Country Music Hall of Fame http://t.c…	Fri May 23 02:51:37 +0000 2014
NA	2400	positive	@orenlavie the man who isn't there http://t.co/4UW9IOP79a hauntingly beautiful lyrics &lt;3	Fri May 23 00:10:14 +0000 2014
NA	2401	negative	life gets more and more unfair.  waiting for my negative number to turn me inside out to invisible	Thu May 22 23:53:49 +0000 2014
NA	2402	positive	It was nice to meet you today,  @steffturner Love your enthusiasm and passion for uptown!	Thu May 22 19:11:02 +0000 2014
NA	2403	positive	TY for sharing! RT @jasonDOTme “Inspiration is for amateurs, the rest of us just show up and get to work” Chuck Close http://t.co/pfvh9s2xBB	Thu May 22 19:05:09 +0000 2014
NA	2404	neutral	RT @zim2918: The drawing tells it's own story. Pen and Ink http://t.co/aikOzFCF5b	Thu May 22 18:25:10 +0000 2014
NA	2405	positive	RT @bobmcvicar: Good work Ms. Christine Gilliland http://t.co/CL1cGGwcQS	Thu May 22 13:47:39 +0000 2014
NA	2406	positive	Drove by @SJHighSchool this am, delighted to see all of the black suits &amp;white dresses. Wonderful tradition continues; grad class photo day!	Thu May 22 13:29:57 +0000 2014
NA	2407	positive	Give a night! help support SJ's only Men's shelter. http://t.co/AVp2qlUiUU This is SO important. Thanks to @OutflowMinistry	Thu May 22 13:25:04 +0000 2014
NA	2408	neutral	RT @CrankyPappy: Choice, meet consequence.	Thu May 22 10:41:25 +0000 2014
NA	2409	positive	never wear running shoes with jeans, and never let anyone tell you what not to wear. ;)	Thu May 22 04:33:37 +0000 2014
NA	2410	neutral	Melanie Martinez - Dollhouse (Official Music Vide…: http://t.co/Z6DPMcMqni	Thu May 22 03:44:41 +0000 2014
NA	2411	positive	@Jango_Radio is wayyy better than songza	Wed May 21 22:30:13 +0000 2014
NA	2412	positive	i don't get the 'play at work' thing. who has the time and energy and headspace for that?? #seriously	Wed May 21 18:41:04 +0000 2014
NA	2413	positive	@StManuel1 thank you! :)	Wed May 21 13:59:40 +0000 2014
NA	2414	neutral	reflection http://t.co/luy3TLrtlJ	Wed May 21 02:06:03 +0000 2014
NA	2415	neutral	my give a damn's busted	Tue May 20 21:23:17 +0000 2014
NA	2416	neutral	RT @globeandmail: Moment in time: May 20, 1873 -- Levi Strauss and Jacob Davis patent blue jeans http://t.co/zF408RLr6c http://t.co/JR3NxLT…	Tue May 20 12:34:47 +0000 2014
NA	2417	neutral	1st SJ entry @artseastonline #PublicArt http://t.co/3Wn2gvTh9f though it's gone through the thrashes of a maritime winter, it still shines	Tue May 20 12:29:57 +0000 2014
NA	2418	neutral	mr. brightside http://t.co/vH1laoT9Yg	Tue May 20 02:20:44 +0000 2014
NA	2419	neutral	where is sj on this map?? we need to show off our public art! http://t.co/z3qWnw7isg @saintjohnnbarts @artseastonline	Tue May 20 01:05:51 +0000 2014
NA	2420	positive	RT @mmkipps: Pet peeves: negativity. Life is beautiful, people.	Tue May 20 00:31:04 +0000 2014
NA	2421	neutral	RT @halifaxbloggers: Public art: spot it, snap it, send it! [CONTEST] http://t.co/u3xVFmg5lz @artseastonline #hbArts http://t.co/5EJp7oHAt6	Tue May 20 00:29:50 +0000 2014
NA	2422	positive	great shot! RT @dougestey #fbf to a babe and a bike. http://t.co/k8ht8dFxbK	Fri May 16 17:59:34 +0000 2014
NA	2423	positive	RT @Jack_Ashman: The backlash on #MyNYPD campaign is another great example of completely misunderstanding social &amp; public perception ~ http…	Fri May 16 17:43:01 +0000 2014
NA	2424	positive	nice and slowww....into the weekend https://t.co/0HpkBdSLow :) :)	Fri May 16 13:14:22 +0000 2014
NA	2425	positive	RT @ElectricLit: The coolest book covers ever? http://t.co/hGIV9cboyQ http://t.co/9dhVUzeTo7	Fri May 16 12:54:22 +0000 2014
NA	2426	neutral	RT @VisitSaintJohn: Plan to spend the night! With all the things to do in Saint John, the only thing you won’t find is enough time. http://…	Fri May 16 10:50:06 +0000 2014
NA	2427	positive	I just used Shazam to discover Tender Comrade by Billy Bragg. http://t.co/KN6hMOl0Om	Fri May 16 01:23:57 +0000 2014
NA	2428	neutral	'brick' @benfolds http://t.co/XvNqjJkNY4	Fri May 16 00:48:37 +0000 2014
NA	2429	negative	a bald sting 'wrapped around your finger' with a brilliant rufus twist http://t.co/SMXFrYZaJV	Thu May 15 17:56:04 +0000 2014
NA	2430	positive	@InstaTrent and, god created chickens, not eggs. ;)	Thu May 15 13:12:36 +0000 2014
NA	2431	neutral	I just used Shazam to discover Let Me Tell You About Her by Elvis Costello. http://t.co/oflODvnIwK	Wed May 14 23:59:05 +0000 2014
NA	2432	negative	@joannabelyea ..then that was 2 years of people losing out on an excellent resource/employee/person ;)). it's not a super efficient system.	Wed May 14 22:06:56 +0000 2014
NA	2433	neutral	it's a tea and gingersnap kind of night	Wed May 14 21:51:39 +0000 2014
NA	2434	neutral	RT @artseastonline: We're trying to get images of public art from across Atlantic Canada! #PublicArt #scavengerhunt http://t.co/Ff8SuWvYoC	Wed May 14 19:07:13 +0000 2014
NA	2435	positive	'it's never too late to start over...don't stay stuck...' http://t.co/Of1js9Ixto	Wed May 14 16:54:07 +0000 2014
NA	2436	positive	@Hawkalicious yes, and a little nutty makes everything better ;)	Wed May 14 00:38:18 +0000 2014
NA	2437	positive	a handful of cashews is possibly the most important ingredient in a stir-fry	Wed May 14 00:25:55 +0000 2014
NA	2438	positive	RT @BernardCormier: Tue, 20 May: 7 pmOPEN MIC POETRY City of Saint John Gallery, 20 Peel Plaza. #SJEvents http://t.co/nVMnMF0tl5	Tue May 13 19:01:53 +0000 2014
NA	2439	negative	RT @HanceCBC: Sad to learn Casey Kasem's voice silenced by Parkinson's. Before he wowed me on the radio, he was 1/2 of history's best crime…	Tue May 13 12:28:52 +0000 2014
NA	2440	neutral	'out of mind, out of sight' doc http://t.co/o5Yxt7MhT4 attempt to watch, #1	Mon May 12 23:53:12 +0000 2014
NA	2441	negative	sometimes good enough is not good enough	Mon May 12 22:48:33 +0000 2014
NA	2442	neutral	RT @uptownsaintjohn: #uptownmugs #9 Leah Godin, aka @Scottish_Vixen fr @javamoosecoffee Prince William St. If you're uptown, you probably k…	Mon May 12 19:39:23 +0000 2014
NA	2443	positive	RT @sjtheatre: A great evening of theatre awaits this week @ImperialTheatre Hope to see  you at @sjtheatre Pride &amp;Prejudice https://t.co/n9…	Sun May 11 00:07:19 +0000 2014
NA	2444	positive	@shannonmagee ..just seeing this now.  i'm the lucky one! love you, sweety!	Sat May 10 13:38:15 +0000 2014
NA	2445	positive	RT @shannonmagee: I'm the luckiest girl to have such an unconditionally loving mother, who is always there for me. even when we're miles ap…	Sat May 10 13:35:46 +0000 2014
NA	2446	positive	RT @frogspadca: Self-importance and name-dropping are two of the least attractive human behaviours.	Fri May 09 01:54:07 +0000 2014
NA	2447	positive	Impressive. Leslie Marcus donates his personal art collection to BeaverbrookArt Gallery, on exhibit now. Art &gt; Car :) http://t.co/LpsjJyvO0M	Thu May 08 02:27:15 +0000 2014
NA	2448	neutral	I just used Shazam to discover Here Comes The Hotstepper by Ini Kamoze. http://t.co/yNzwz0gxz1	Wed May 07 15:17:39 +0000 2014
NA	2449	neutral	along with it went the blue from my eyes	Wed May 07 15:05:04 +0000 2014
NA	2450	positive	@wakeupmyfaith ok, i'm intrigued. faith is integral. though challenging sometimes, freeing. i'm now on a mission to find #extravagantfool	Wed May 07 02:39:56 +0000 2014
NA	2451	positive	RT @wakeupmyfaith: Authentic faith – the difference between being pushed around by what is seen, and led to freedom by what is unseen.	Wed May 07 02:32:51 +0000 2014
NA	2452	neutral	what i think vs. what i say http://t.co/osu9Qxwp3s	Wed May 07 01:33:34 +0000 2014
NA	2453	positive	RT @MITCHELLROYEL: do the best you can, until you know better. #mayaangelou	Tue May 06 22:56:44 +0000 2014
NA	2454	neutral	RT @CBCMusic: We've made a list of our 10 favourite Feist songs. Do you agree? http://t.co/LZS5zOo0e6	Tue May 06 22:55:19 +0000 2014
NA	2455	positive	cool&amp;BEAUTIFUL! xo MT @MichaelMickD She's 81,one of top 8 ball shooters in NB &amp; Vegas league champ. I have a cool mom http://t.co/YefVOImAgd	Tue May 06 13:00:40 +0000 2014
NA	2456	positive	RT @stanleybehrman: Very few people are as important as they think they are, yet everyone is significant even if they feel that they are no…	Tue May 06 02:14:06 +0000 2014
NA	2457	positive	RT @Lemongrass_SJ: Great work @JesseVergen  You represented the Maritimes in fantastic fashion and cooked your ass off. #TopChefCanada	Tue May 06 02:12:48 +0000 2014
NA	2458	positive	Pleasure! Loving the cottage feel in your store! Makes me feel summer :) RT @HaywardWarwick: @uptownsaintjohn Thanks for the Tweet, Tracy :)	Mon May 05 22:15:47 +0000 2014
NA	2459	neutral	RT @HistoryInPics: McDonalds menu in the early 1970's http://t.co/MQXNU8wcmH	Mon May 05 20:02:27 +0000 2014
NA	2460	positive	RT @SaintJohnRT: Cool write up on @burgerweeksj "@InstaTrent: Burger Week brings a new flavour to Uptown #burgerweeksj http://t.co/5mIM57…	Mon May 05 19:59:58 +0000 2014
NA	2461	positive	catching my breath here. almost.  @TraceAdkins is coming to Fredericton!!  time to dust off my cowboy hat. babyyy..... yes. #smilesmilesmile	Mon May 05 18:56:33 +0000 2014
NA	2462	negative	RT @paulontherun: @HanceCBC Many people are ill equipped to offer criticism without persnal attacks Meaness also a response of the powerles…	Mon May 05 10:10:09 +0000 2014
NA	2463	neutral	'art is anything you can get away with.' marshall mcluhan	Mon May 05 03:57:54 +0000 2014
NA	2464	neutral	@burgerweeksj STARTS TOMORROW! (may 5-11) where's the beef (etc..) -&gt; http://t.co/xkzU4BuD4o   #livelifeuptown	Mon May 05 01:46:17 +0000 2014
NA	2465	positive	RT @KevinLFPerry: Amazing service @KVChurch today! @ChrisDurso bringing the word #BeautifulDisaster #godisgreat #Spiritleadmewheremytrustis…	Mon May 05 01:37:26 +0000 2014
NA	2466	positive	RT @MichaelMickD: This is pretty cool .Remakes of famous artwork.  http://t.co/VcALhOPVFG	Sun May 04 19:15:45 +0000 2014
NA	2467	negative	one misplaced apostrophe can absolutely destroy credibility	Sat May 03 10:33:25 +0000 2014
NA	2468	neutral	RT @Jeremiah_j81: Metabolism Boosters: almonds, spinach, cold water, turkey, salmon, hot peppers, oatmeal, blueberries, coffee, ginger, yog…	Fri May 02 13:05:43 +0000 2014
NA	2469	neutral	contorted bodies as art http://t.co/pMOhyLA1d7	Fri May 02 03:03:52 +0000 2014
NA	2470	positive	here's a shot of reality to my fellow '80s music fans http://t.co/2Izjizndas	Fri May 02 00:55:14 +0000 2014
NA	2471	negative	watching 'touchy feely' on netflix. mindless indie films are the best.	Thu May 01 23:30:43 +0000 2014
NA	2472	positive	some of these are lame, but some are kinda cool http://t.co/wCvVe9jQjd	Thu May 01 19:29:41 +0000 2014
NA	2473	negative	eventually, crutches break with too much weight	Thu May 01 17:57:08 +0000 2014
NA	2474	positive	Seuss stays, Ford goes. things are looking up for TO. :)	Thu May 01 02:49:32 +0000 2014
NA	2475	neutral	RT @NewYorker: A look at Larry Fink’s photographs of New York’s “delusionary revolutionaries” from the ’50s: http://t.co/7JewzbKe5F	Thu May 01 02:20:37 +0000 2014
NA	2476	neutral	Rone - Bye Bye Macadam (Official Video): http://t.co/0Bp3yzuc1Y	Wed Apr 30 21:30:07 +0000 2014
NA	2477	positive	WOW! I grew up on #LHOTP, tv &amp; books! loved albert! this is surreal. http://t.co/C7MhXbAOYK	Wed Apr 30 20:08:37 +0000 2014
NA	2478	positive	@MichaelMickD @TJProvincial right.  that may just hook a few new subscribers, if pay to play is necessary.  great idea, mm!	Wed Apr 30 19:33:04 +0000 2014
NA	2479	negative	@TJProvincial i would follow you in a heartbeat if i didn't have to subscribe to view your links :/ #underutilize	Wed Apr 30 18:15:24 +0000 2014
NA	2480	positive	@michaelmickd ;) RT @BestOscarWilde No great artist ever sees things as they really are. If he did, he would cease to be an artist.	Wed Apr 30 16:58:01 +0000 2014
NA	2481	positive	nice to see Irving Oil awarding a local company with an $80M deal! #goodnews  http://t.co/sLZNLEne62	Wed Apr 30 16:56:40 +0000 2014
NA	2482	negative	'everyone loves a conspiracy.' #DanBrown	Wed Apr 30 03:34:02 +0000 2014
NA	2483	negative	@dougva crazy! where did they park before?	Tue Apr 29 22:32:28 +0000 2014
NA	2484	positive	@MichaelMickD i just got netflix working again ;)	Tue Apr 29 21:40:31 +0000 2014
NA	2485	neutral	the old simms factory lot is FULL of cars.  where did they all come from??	Tue Apr 29 21:39:30 +0000 2014
